129.9972381591797,-34.991703033447266,104.97454833984375
130.02056884765625,-35.086891174316406,105.06397247314453
129.91757202148438,-34.65915298461914,104.6438217163086
129.6500244140625,-33.72410202026367,105.48180389404297
129.19900512695312,-32.30280685424805,106.942626953125
128.5772705078125,-30.385271072387695,107.783447265625
127.68650817871094,-28.05809211730957,111.25662231445312
126.48741149902344,-25.278688430786133,113.65605926513672
124.86531829833984,-22.166765213012695,117.8255386352539
122.80419921875,-18.77056312561035,122.49246978759766
120.458251953125,-15.445219039916992,126.61555480957031
117.86695861816406,-12.296244621276855,131.08729553222656
114.97686004638672,-9.337148666381836,135.8558807373047
111.912109375,-6.61364221572876,139.8967742919922
108.64726257324219,-4.103663444519043,143.91270446777344
105.22454833984375,-1.8489423990249634,147.9609375
101.62908935546875,0.15416254103183746,151.98150634765625
97.85889434814453,1.8862261772155762,155.99227905273438
93.784423828125,3.3965775966644287,160.4175567626953
89.05684661865234,4.7320661544799805,165.47447204589844
83.81574249267578,5.708574295043945,171.4107666015625
77.82137298583984,6.217355251312256,177.48245239257812
71.36308288574219,6.333286762237549,179.76873779296875
64.31745147705078,6.336260795593262,-179.87255859375
56.77177429199219,6.313320636749268,-179.78961181640625
48.77401351928711,6.282355308532715,-179.75473022460938
40.6841926574707,6.248746871948242,-179.76048278808594
32.548988342285156,6.215051174163818,-179.76052856445312
24.47373390197754,6.181307792663574,-179.7619171142578
16.304561614990234,6.148164749145508,-179.7745819091797
8.151187896728516,6.116097450256348,-179.7724609375
0.005643915850669146,6.08323335647583,-179.76515197753906
-8.238155364990234,6.049096584320068,-179.7588653564453
-16.310209274291992,6.015915393829346,-179.7722625732422
-24.439725875854492,5.983696937561035,-179.77098083496094
-32.59181213378906,5.950713157653809,-179.76536560058594
-40.75159454345703,5.917023658752441,-179.7626190185547
-48.94140625,5.886585712432861,-179.84210205078125
-56.77656936645508,5.870415687561035,-179.91563415527344
-63.978416442871094,5.852703094482422,-179.76632690429688
-70.3824234008789,5.779499530792236,-178.2062530517578
-76.22856903076172,5.391108989715576,-174.1798095703125
-81.37627410888672,4.50442361831665,-167.7890167236328
-85.9111328125,3.226430892944336,-162.4864959716797
-89.94071960449219,1.6781678199768066,-157.51429748535156
-93.63749694824219,-0.12220876663923264,-152.65447998046875
-97.17593383789062,-2.2235851287841797,-147.92430114746094
-100.53544616699219,-4.612144470214844,-143.1527862548828
